customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3243-ZHOHY,0,0.2222222222222222,0.01840796019900498,0.03200438495268867,0,0.0503022590103437,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
5186-EJEGL,0,0.125,0.5099502487562189,0.07321140087699055,0,0.3428390515469921,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
7527-QNRUS,0,0.2361111111111111,0.06865671641791044,0.04544195707362105,0,0.0838989633838713,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
9986-BONCE,0,0.05555555555555555,0.026865671641791017,0.00769674590353104,1,0.04834453005338318,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
2722-JMONI,1,0.013888888888888888,0.3114427860696517,0.0035483498730671586,1,0.09521327971566308,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2203-GHNWN,0,0.3333333333333333,0.6109452736318408,0.2203900300023079,0,0.4150382993980846,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
3878-AVSOQ,1,0.013888888888888888,0.5273631840796019,0.006052388645280407,0,0.16147073037829984,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3258-SYSWS,1,1.0,0.9507462686567164,0.9031848603738749,0,0.6002459639865262,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5296-PSYVW,0,1.0,0.06268656716417911,0.19984998846065083,0,0.09037185561731058,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
6319-QSUSR,0,0.15277777777777776,0.014427860696517386,0.022778675282714055,0,0.053942317743774906,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
4083-EUGRJ,0,0.125,0.019900497512437804,0.018428340641587816,1,0.0529245381637037,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
7579-OOPEC,1,0.027777777777777776,0.31741293532338305,0.011112393261020079,1,0.17821320447047145,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0512-FLFDW,1,0.8333333333333333,0.818407960199005,0.6935379644588046,0,0.5474803210314606,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
1771-OADNZ,1,0.40277777777777773,0.772636815920398,0.314608816062774,1,0.5027220457803808,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0487-CRLZF,0,0.6805555555555555,0.5592039800995025,0.4273136395107316,0,0.39848920342612654,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
2107-FBPTK,1,0.41666666666666663,0.854228855721393,0.3579852296330487,0,0.5587445736594239,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
9451-WLYRI,0,0.736111111111111,0.007960199004975133,0.11212208631433189,0,0.05592698792491381,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
8219-VYBVI,0,0.5416666666666666,0.06716417910447761,0.11372605585045005,0,0.0972513833247557,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1991-VOPLL,0,0.125,0.007960199004975133,0.01602238633741057,0,0.040192115617012664,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
9738-QLWTP,0,0.5416666666666666,0.6333333333333334,0.36936879759981533,0,0.4354697155782245,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1016-DJTSV,1,0.1111111111111111,0.5119402985074627,0.06393376413570276,0,0.3326103667672763,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9419-IPPBE,0,0.7083333333333333,0.7154228855721393,0.523430648511424,0,0.47882418978662383,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
0174-QRVVY,0,0.986111111111111,0.07064676616915422,0.2110258481421648,0,0.10062023373479147,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
5699-BNCAS,1,0.986111111111111,0.06368159203980098,0.20170205400415417,0,0.09376718456231188,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
2900-PHPLN,1,0.9722222222222222,0.012935323383084563,0.16654165705054236,0,0.06967059598679108,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0612-RTZZA,1,0.013888888888888888,0.06965174129353235,0.00074428802215555,1,0.02101714832847079,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8106-GWQOK,0,0.5277777777777778,0.41542288557213924,0.2509116085852758,0,0.2873348336014924,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
8751-EDEKA,0,0.38888888888888884,0.7129353233830846,0.27864066466651277,0,0.45635481578014286,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
6878-GGDWG,0,0.4444444444444444,0.011442786069651711,0.0718151396261251,0,0.0625656865494693,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
4039-PIMHX,1,0.6805555555555555,0.3139303482587064,0.2745903531040849,0,0.23684545051921463,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8450-LUGUK,0,0.5138888888888888,0.05820895522388059,0.0972824832679437,0,0.08242139741455738,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
3604-WLABM,0,0.1388888888888889,0.35820895522388063,0.06510500807754444,0,0.267574251600725,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0795-GMVQO,0,0.9305555555555555,0.9119402985074626,0.8439418416801292,0,0.6023997856893328,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
2259-OUUSZ,0,0.09722222222222221,0.17164179104477612,0.02662704823447958,0,0.13441051579315616,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
1142-IHLOO,0,0.7083333333333333,0.68955223880597,0.5143203323332564,0,0.46955260926585957,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
6410-LEFEN,0,0.125,0.2676616915422885,0.04588622201707824,1,0.19823292881047244,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4633-MKHYU,0,0.125,0.6980099502487562,0.0888299099930764,0,0.42549293124457627,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
6257-RJOHI,0,0.05555555555555555,0.32388059701492533,0.021174705746595895,0,0.19099651599616607,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1545-JFUML,0,0.986111111111111,0.8034825870646766,0.8049619201477037,0,0.5371670993685914,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False
3194-ORPIK,0,0.6944444444444444,0.6582089552238807,0.47280752365566575,1,0.43678310025691924,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
7826-VVKWT,1,0.3333333333333333,0.7791044776119402,0.25901800138472186,0,0.49680671086100686,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
1353-GHZOS,0,0.3055555555555555,0.4129353233830846,0.156421647819063,0,0.3088208753652636,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
2587-EKXTS,0,0.611111111111111,0.9278606965174129,0.5650069236095083,0,0.6109255855363529,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
5442-BXVND,0,0.4583333333333333,0.05970149253731341,0.0945880452342488,0,0.09452178829508527,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
8816-VXNZD,0,0.013888888888888888,0.5656716417910447,0.006496653588737594,1,0.17322608452812244,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9378-FXTIZ,0,0.75,0.5164179104477612,0.4265924301869375,1,0.35647082114080064,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
1723-HKXJQ,0,0.5833333333333333,0.8308457711442786,0.49095891991691665,1,0.550817574876035,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7825-GKXMW,0,0.013888888888888888,0.2741293532338308,0.0031156242787906754,1,0.0837632594398618,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9753-OYLBX,0,0.013888888888888888,0.02238805970149252,0.00019616893607200554,0,0.006513789312455831,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2364-UFROM,0,0.41666666666666663,0.518905472636816,0.23378144472651743,0,0.346714821851102,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6656-JWRQX,0,0.013888888888888888,0.12238805970149252,0.0013558735287329793,0,0.03719984365160327,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
6473-ULUHT,0,0.2222222222222222,0.6631840796019901,0.1591795522732518,0,0.4461945679032249,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
1240-KNSEZ,0,0.013888888888888888,0.01840796019900498,0.00015001153934918058,1,0.00529245381637037,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0836-SEYLU,0,0.125,0.22288557213930343,0.03578929148396031,1,0.14479950085673315,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
4433-JCGCG,1,0.6388888888888888,0.8233830845771145,0.5378779136856682,1,0.5519960034843312,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3716-BDVDB,0,0.013888888888888888,0.5059701492537313,0.005804292637895223,1,0.15490605208684038,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7688-AWMDX,0,0.986111111111111,0.3606965174129353,0.43381029309946917,0,0.2643682459235006,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2842-BCQGE,0,0.5972222222222222,0.5681592039800994,0.3626355873528733,0,0.3826851221067806,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
7244-QWYHG,0,0.6944444444444444,0.2606965174129353,0.25036348949919224,0,0.20596266537417807,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
5899-MQZZL,0,0.18055555555555555,0.5646766169154228,0.11316062774059545,1,0.379871688553298,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
6849-OYAMU,0,0.2638888888888889,0.8134328358208955,0.21576852065543506,1,0.5205891663085312,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False
5312-UXESG,0,0.5694444444444444,0.7940298507462686,0.45831987075928915,0,0.5241419440283941,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
9488-HGMJH,1,0.013888888888888888,0.5263681592039802,0.0060408492960997,1,0.16116539650427847,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6038-GCYEC,0,0.3333333333333333,0.35721393034825866,0.14094738056773598,1,0.2468726149420763,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
2150-WLKUW,0,0.5555555555555556,0.45422885572139304,0.3018924532656358,0,0.33638608077041854,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7159-FVYPK,0,0.041666666666666664,0.5064676616915423,0.024948072928686824,0,0.30268764711318225,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
7032-LMBHI,0,0.5138888888888888,0.46169154228855724,0.26875721209323794,0,0.3212246273070584,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1150-WFARN,0,0.9305555555555555,0.9004975124378108,0.8236095084237249,1,0.5865763066885784,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
6088-BXMRG,0,0.4444444444444444,0.8019900497512437,0.3543503346411262,0,0.5156533979722676,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3144-AUDBS,0,0.08333333333333333,0.30746268656716413,0.029079159935379646,1,0.18016152538089358,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
4821-SJHJV,0,0.4444444444444444,0.7099502487562188,0.33267943687976,0,0.48090085158365375,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7346-MEDWM,0,0.8194444444444444,0.6467661691542288,0.5689245326563582,0,0.4476296371111254,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1137-DGOWI,0,0.41666666666666663,0.5174129353233831,0.25156935148857607,0,0.3770807680965174,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
5616-PRTNT,0,0.2777777777777778,0.011442786069651711,0.041045465035771986,1,0.05282276020569657,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
3812-LRZIR,0,0.375,0.062189054726368154,0.0857546734364182,0,0.11009830607420477,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
4818-QIUFN,1,0.2777777777777778,0.6059701492537314,0.17333256404338798,1,0.3861891918038829,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9483-GCPWE,0,0.125,0.01840796019900498,0.019784214170320794,0,0.06009988420320582,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4227-OJHAL,0,0.9444444444444444,0.5447761194029851,0.5936072005538887,0,0.4008591253039654,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
9220-CXRSC,0,0.9583333333333333,0.4293532338308458,0.46631087006692823,0,0.2980945532654037,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
4993-JCRGJ,0,0.3611111111111111,0.6572139303482587,0.26111239326102004,0,0.45995720955818814,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
9537-JALFH,0,0.9583333333333333,0.01641791044776117,0.15438495268866836,0,0.06227647853372957,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
6698-OXETB,0,0.15277777777777776,0.021393034825870627,0.02453842603277175,0,0.06170288704181799,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2103-ZRXFN,0,0.013888888888888888,0.3233830845771144,0.003686822063235633,0,0.09887728620391949,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3724-BSCVH,0,0.1388888888888889,0.021890547263681587,0.02580198476805908,0,0.07848931070676544,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4877-TSOFF,0,0.7638888888888888,0.572139303482587,0.4898972997922917,0,0.4089274781007956,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
9209-NWPGU,0,0.611111111111111,0.46915422885572144,0.31799561504731133,0,0.3204377229896245,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
6961-VCPMC,1,0.6388888888888888,0.618407960199005,0.4138472190168474,1,0.4123414866792814,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
7306-YDSOI,0,0.9583333333333333,0.4129353233830846,0.4674705746595892,0,0.2989712976750936,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
5288-AHOUP,1,0.15277777777777776,0.599502487562189,0.09870759289176091,0,0.38879179958720794,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6688-UZPWD,0,0.15277777777777776,0.8333333333333334,0.1299965381952458,1,0.5267772661553642,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0655-YDGFJ,0,0.40277777777777773,0.3054726368159204,0.15057696745903532,0,0.21336731116613156,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8468-EHYJA,0,0.7916666666666666,0.8099502487562189,0.6321543964920379,0,0.5226912320998542,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
6823-SIDFQ,0,0.38888888888888884,0.0,0.05953150242326334,0,0.05651484337202391,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1097-FSPVW,0,0.5833333333333333,0.3611940298507462,0.281127394414955,0,0.29257612533163746,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2839-RFSQE,0,0.027777777777777776,0.023880597014925342,0.0022963304869605353,1,0.022696484635588307,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
8328-SKJNO,0,0.3194444444444444,0.22288557213930343,0.10715439649203785,0,0.18498143867794514,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
7010-ZMVBF,0,0.25,0.021890547263681587,0.0390260789291484,0,0.05866160095452623,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
5201-CBWYG,0,0.861111111111111,0.06517412935323383,0.16818024463420264,0,0.08701530752666083,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0968-GSIKN,0,0.013888888888888888,0.5228855721393034,0.006000461573967227,1,0.1600967279452037,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1965-DDBWU,0,0.2222222222222222,0.7044776119402985,0.16498961458573735,1,0.46428110973496123,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
9057-SIHCH,0,0.041666666666666664,0.7796019900497512,0.031513962612508654,1,0.3895551342722613,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
6352-GIGGQ,0,0.9305555555555555,0.7019900497512437,0.6790156935148858,0,0.47404730349961527,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
3635-QQRQD,0,0.861111111111111,0.01791044776119402,0.1364931917839834,0,0.060397948223083836,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
6771-XWBDM,0,0.7916666666666666,0.8582089552238806,0.6811158550657743,1,0.5673647364954633,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
2897-DOVND,0,0.027777777777777776,0.5129353233830846,0.014753057927532887,0,0.24243509597296575,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3082-YVEKW,0,0.3194444444444444,0.5860696517412936,0.2008539118393723,0,0.39159069343240377,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0191-EQUUH,0,0.3472222222222222,0.16716417910447756,0.09527463651050082,0,0.14225818353603226,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7134-HBPBS,1,1.0,0.8940298507462686,0.8949053773367183,0,0.5942438529013117,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3489-HHPFY,0,0.027777777777777776,0.6547263681592039,0.013299099930763905,0,0.2167870505551709,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2926-JEJJC,0,0.1111111111111111,0.019402985074626844,0.01409531502423263,0,0.039557699678768266,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
8601-QACRS,0,0.06944444444444445,0.3218905472636816,0.026673205631202398,1,0.19831435117687812,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4950-BDEUX,0,0.4861111111111111,0.3079601990049751,0.19418993768751444,0,0.2325711155427755,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
5789-LDFXO,0,0.3333333333333333,0.06318407960199005,0.06621855527348258,0,0.08868524148908626,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0508-OOLTO,0,0.027777777777777776,0.5313432835820896,0.01349526886683591,0,0.22024750112741304,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2984-TBYKU,0,1.0,0.8621890547263681,0.8901280867759058,0,0.5907806138918638,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
9822-WMWVG,0,0.5694444444444444,0.8781094527363184,0.49199169166858986,0,0.5665688128090773,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
2391-SOORI,0,0.05555555555555555,0.309452736318408,0.02317678282944842,1,0.21218668685324893,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9040-KZVWO,0,0.3611111111111111,0.5696517412935324,0.23070620816985923,0,0.40036056081401744,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2645-QTLMB,0,0.09722222222222221,0.7562189054726368,0.07502884837295178,1,0.45459124943881263,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4806-HIPDW,0,0.013888888888888888,0.5044776119402985,0.005786983614124165,1,0.1544480512758084,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1548-ARAGG,0,0.05555555555555555,0.40049751243781095,0.02377682898684514,0,0.2185376314328934,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6339-RZCBJ,0,0.6666666666666666,0.6034825870646766,0.4330371567043619,0,0.4139475720244377,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4424-TKOPW,1,0.027777777777777776,0.7522388059701491,0.020534271867066696,1,0.34441660989610245,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4415-WNGVR,1,0.16666666666666666,0.6064676616915423,0.10674474959612279,0,0.3872886174381796,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
2522-AHJXR,0,0.8333333333333333,0.9074626865671641,0.7562947149780753,0,0.6019248546008117,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0412-UCCNP,0,0.7638888888888888,0.4074626865671642,0.36430302330948533,0,0.290239839356204,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
1816-FLZDK,0,0.013888888888888888,0.10845771144278604,0.0011943226402030922,0,0.032925169415304115,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7096-UCLNH,0,0.013888888888888888,0.01791044776119402,0.0001442418647588273,0,0.005139786879359683,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
8443-ZRDBZ,0,0.05555555555555555,0.5751243781094527,0.03462958689129933,1,0.3334042348397318,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9136-ALYBR,0,0.013888888888888888,0.061691542288557194,0.0006519732287099005,1,0.01857447733629984,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4615-PIVVU,0,0.5833333333333333,0.48009950248756217,0.316633971843988,0,0.33627437325553267,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
8885-QSQBX,0,0.013888888888888888,0.3114427860696517,0.0035483498730671586,0,0.09521327971566308,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7479-NITWS,0,0.09722222222222221,0.707462686567164,0.07074198015231942,1,0.4262333658890781,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
8617-ENBDS,0,0.041666666666666664,0.5507462686567164,0.024659589199169166,0,0.29887097368791515,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
9385-NXKDA,0,1.0,0.6407960199004975,0.6808850680821602,0,0.43909241834037177,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0430-IHCDJ,0,0.20833333333333331,0.30597014925373134,0.0842891760904685,0,0.22988460152621248,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
